Masterfile_position,Block,Garden,Garden_Block,Year,SnowMeltDOY,Elev,GDD_nosnow,CWD_snow_min,GS_length,FDD_early,treat
3486,24,NorthPole,NP_24seed,2016,164,3340,2234.800647,-310.7,131,0,removal
3487,24,NorthPole,NP_24seed,2017,158,3340,2278.4587,-307,84,0,removal
3488,24,NorthPole,NP_24seed,2018,132,3340,2470.53494,-555.1,74,0,removal
3489,24,NorthPole,NP_24seed,2019,171,3340,2261.176171,-395.4,101,0,removal
3490,24,NorthPole,NP_24seed,2020,143,3340,2480.864104,-480.3,76,0,removal
3491,24,NorthPole,NP_24seed,2021,147,3340,2380.443094,-307.3,105,0,removal
3492,24,NorthPole,NP_24seed,2022,146,3340,2431.517004,-247.4,146,2.200922085,removal
3493,25,NorthPole,NP_25seed,2014,166.1957472,3340,2270.959337,-199,141.8042528,0,control
3494,25,NorthPole,NP_25seed,2015,160,3340,2338.976084,-172,141,0,control
3495,25,NorthPole,NP_25seed,2016,163,3340,2234.800647,-314.2,132,0,control
3496,25,NorthPole,NP_25seed,2017,164,3340,2278.4587,-272.9,78,0,control
3497,25,NorthPole,NP_25seed,2018,145,3340,2470.53494,-497.8,61,0,control
3498,25,NorthPole,NP_25seed,2019,182,3340,2261.176171,-371.3,90,0,control
3499,25,NorthPole,NP_25seed,2020,153,3340,2480.864104,-456.1,66,0,control
3500,25,NorthPole,NP_25seed,2021,151,3340,2380.443094,-289,101,0,control
3501,25,NorthPole,NP_25seed,2022,151,3340,2431.517004,-241.4,140,0,control
3502,26,NorthPole,NP_26seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3503,26,NorthPole,NP_26seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3504,26,NorthPole,NP_26seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3505,26,NorthPole,NP_26seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3506,26,NorthPole,NP_26seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3507,26,NorthPole,NP_26seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3508,26,NorthPole,NP_26seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3509,26,NorthPole,NP_26seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3510,26,NorthPole,NP_26seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3511,27,NorthPole,NP_27seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3512,27,NorthPole,NP_27seed,2015,159,3340,2338.976084,-176.1,142,0,control
3513,27,NorthPole,NP_27seed,2016,159,3340,2234.800647,-333.9,136,0,control
3514,27,NorthPole,NP_27seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3515,27,NorthPole,NP_27seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3516,27,NorthPole,NP_27seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3517,27,NorthPole,NP_27seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3518,27,NorthPole,NP_27seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3519,27,NorthPole,NP_27seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3520,28,NorthPole,NP_28seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3521,28,NorthPole,NP_28seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3522,28,NorthPole,NP_28seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3523,28,NorthPole,NP_28seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3524,28,NorthPole,NP_28seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3525,28,NorthPole,NP_28seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3526,28,NorthPole,NP_28seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3527,28,NorthPole,NP_28seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3528,28,NorthPole,NP_28seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3529,29,NorthPole,NP_29seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3530,29,NorthPole,NP_29seed,2015,159,3340,2338.976084,-176.1,142,0,control
3531,29,NorthPole,NP_29seed,2016,159,3340,2234.800647,-333.9,136,0,control
3532,29,NorthPole,NP_29seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3533,29,NorthPole,NP_29seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3534,29,NorthPole,NP_29seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3535,29,NorthPole,NP_29seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3536,29,NorthPole,NP_29seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3537,29,NorthPole,NP_29seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3538,30,NorthPole,NP_30seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3539,30,NorthPole,NP_30seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3540,30,NorthPole,NP_30seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3541,30,NorthPole,NP_30seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3542,30,NorthPole,NP_30seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3543,30,NorthPole,NP_30seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3544,30,NorthPole,NP_30seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3545,30,NorthPole,NP_30seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3546,30,NorthPole,NP_30seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3547,31,NorthPole,NP_31seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3548,31,NorthPole,NP_31seed,2015,159,3340,2338.976084,-176.1,142,0,control
3549,31,NorthPole,NP_31seed,2016,159,3340,2234.800647,-333.9,136,0,control
3550,31,NorthPole,NP_31seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3551,31,NorthPole,NP_31seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3552,31,NorthPole,NP_31seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3553,31,NorthPole,NP_31seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3554,31,NorthPole,NP_31seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3555,31,NorthPole,NP_31seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3556,32,NorthPole,NP_32seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3557,32,NorthPole,NP_32seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3558,32,NorthPole,NP_32seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3559,32,NorthPole,NP_32seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3560,32,NorthPole,NP_32seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3561,32,NorthPole,NP_32seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3562,32,NorthPole,NP_32seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3563,32,NorthPole,NP_32seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3564,32,NorthPole,NP_32seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3565,33,NorthPole,NP_33seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3566,33,NorthPole,NP_33seed,2015,159,3340,2338.976084,-176.1,142,0,control
3567,33,NorthPole,NP_33seed,2016,159,3340,2234.800647,-333.9,136,0,control
3568,33,NorthPole,NP_33seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3569,33,NorthPole,NP_33seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3570,33,NorthPole,NP_33seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3571,33,NorthPole,NP_33seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3572,33,NorthPole,NP_33seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3573,33,NorthPole,NP_33seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3574,34,NorthPole,NP_34seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3575,34,NorthPole,NP_34seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3576,34,NorthPole,NP_34seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3577,34,NorthPole,NP_34seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3578,34,NorthPole,NP_34seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3579,34,NorthPole,NP_34seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3580,34,NorthPole,NP_34seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3581,34,NorthPole,NP_34seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3582,34,NorthPole,NP_34seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3583,35,NorthPole,NP_35seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3584,35,NorthPole,NP_35seed,2015,159,3340,2338.976084,-176.1,142,0,control
3585,35,NorthPole,NP_35seed,2016,159,3340,2234.800647,-333.9,136,0,control
3586,35,NorthPole,NP_35seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3587,35,NorthPole,NP_35seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3588,35,NorthPole,NP_35seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3589,35,NorthPole,NP_35seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3590,35,NorthPole,NP_35seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3591,35,NorthPole,NP_35seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3592,36,NorthPole,NP_36seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3593,36,NorthPole,NP_36seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3594,36,NorthPole,NP_36seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3595,36,NorthPole,NP_36seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3596,36,NorthPole,NP_36seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3597,36,NorthPole,NP_36seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3598,36,NorthPole,NP_36seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3599,36,NorthPole,NP_36seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3600,36,NorthPole,NP_36seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3601,37,NorthPole,NP_37seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3602,37,NorthPole,NP_37seed,2015,159,3340,2338.976084,-176.1,142,0,control
3603,37,NorthPole,NP_37seed,2016,159,3340,2234.800647,-333.9,136,0,control
3604,37,NorthPole,NP_37seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3605,37,NorthPole,NP_37seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3606,37,NorthPole,NP_37seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3607,37,NorthPole,NP_37seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3608,37,NorthPole,NP_37seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3609,37,NorthPole,NP_37seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3610,38,NorthPole,NP_38seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3611,38,NorthPole,NP_38seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3612,38,NorthPole,NP_38seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3613,38,NorthPole,NP_38seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3614,38,NorthPole,NP_38seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3615,38,NorthPole,NP_38seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3616,38,NorthPole,NP_38seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3617,38,NorthPole,NP_38seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3618,38,NorthPole,NP_38seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3619,39,NorthPole,NP_39seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3620,39,NorthPole,NP_39seed,2015,159,3340,2338.976084,-176.1,142,0,control
3621,39,NorthPole,NP_39seed,2016,159,3340,2234.800647,-333.9,136,0,control
3622,39,NorthPole,NP_39seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3623,39,NorthPole,NP_39seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3624,39,NorthPole,NP_39seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3625,39,NorthPole,NP_39seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3626,39,NorthPole,NP_39seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3627,39,NorthPole,NP_39seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3628,40,NorthPole,NP_40seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3629,40,NorthPole,NP_40seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3630,40,NorthPole,NP_40seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3631,40,NorthPole,NP_40seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3632,40,NorthPole,NP_40seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3633,40,NorthPole,NP_40seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3634,40,NorthPole,NP_40seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3635,40,NorthPole,NP_40seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3636,40,NorthPole,NP_40seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3637,41,NorthPole,NP_41seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3638,41,NorthPole,NP_41seed,2015,159,3340,2338.976084,-176.1,142,0,control
3639,41,NorthPole,NP_41seed,2016,159,3340,2234.800647,-333.9,136,0,control
3640,41,NorthPole,NP_41seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3641,41,NorthPole,NP_41seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3642,41,NorthPole,NP_41seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3643,41,NorthPole,NP_41seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3644,41,NorthPole,NP_41seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3645,41,NorthPole,NP_41seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3646,42,NorthPole,NP_42seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3647,42,NorthPole,NP_42seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3648,42,NorthPole,NP_42seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3649,42,NorthPole,NP_42seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3650,42,NorthPole,NP_42seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3651,42,NorthPole,NP_42seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3652,42,NorthPole,NP_42seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3653,42,NorthPole,NP_42seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3654,42,NorthPole,NP_42seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3655,43,NorthPole,NP_43seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3656,43,NorthPole,NP_43seed,2015,159,3340,2338.976084,-176.1,142,0,control
3657,43,NorthPole,NP_43seed,2016,159,3340,2234.800647,-333.9,136,0,control
3658,43,NorthPole,NP_43seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3659,43,NorthPole,NP_43seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3660,43,NorthPole,NP_43seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3661,43,NorthPole,NP_43seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3662,43,NorthPole,NP_43seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3663,43,NorthPole,NP_43seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
3664,44,NorthPole,NP_44seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,removal
3665,44,NorthPole,NP_44seed,2015,159,3340,2338.976084,-176.1,142,0,removal
3666,44,NorthPole,NP_44seed,2016,159,3340,2234.800647,-333.9,136,0,removal
3667,44,NorthPole,NP_44seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,removal
3668,44,NorthPole,NP_44seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,removal
3669,44,NorthPole,NP_44seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,removal
3670,44,NorthPole,NP_44seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,removal
3671,44,NorthPole,NP_44seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,removal
3672,44,NorthPole,NP_44seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,removal
3673,45,NorthPole,NP_45seed,2014,164.066517,3340,2270.959337,-202.3,143.933483,0,control
3674,45,NorthPole,NP_45seed,2015,159,3340,2338.976084,-176.1,142,0,control
3675,45,NorthPole,NP_45seed,2016,159,3340,2234.800647,-333.9,136,0,control
3676,45,NorthPole,NP_45seed,2017,163.4117647,3340,2278.4587,-277.5,78.58823529,0,control
3677,45,NorthPole,NP_45seed,2018,140.9411765,3340,2470.53494,-518.4,65.05882353,0,control
3678,45,NorthPole,NP_45seed,2019,179.3529412,3340,2261.176171,-379.8,92.64705882,0,control
3679,45,NorthPole,NP_45seed,2020,150.1176471,3340,2480.864104,-459.5,68.88235294,0,control
3680,45,NorthPole,NP_45seed,2021,149.2941176,3340,2380.443094,-297.3,102.7058824,0,control
3681,45,NorthPole,NP_45seed,2022,149.2352941,3340,2431.517004,-243.1,141.7647059,2.200922085,control
